page,issue_candidate,score,matched_patterns,review_text
111,packaging,1,"hop vo","Công dụng: khong thom Phù hợp với loại da: bình thường Mùi hương: không thơm Chia sẽ thật thì mình đã mua hàng trước đó 2 loại sữa tắm tại đây tin tưởng mua thêm chai này chai thứ 3 nhưng hàng không đẹp không biết phải do keo dán vào hay không nhưng mình tháo ra là đã vậy , sữa tắm 2 lần trước rớt thơm nồng mùi dữ lâu , đến loại bạc hà này , không thơm , không có cảm giác mát lạnh. Không có cảm giác không có giữ mùi lâu."
111,packaging,2,"dong goi so sai; goi so sai","Sản phẩm: Sản phẩm chất lượng kém Đóng gói sơ sài, không có đồ bảo vệ sản phẩm, quá ẩu"
112,packaging,1,"hop vo","Công dụng: sữa tắm Mùi hương: ok Phù hợp với loại da: ok Sản phẩm: Hàng lỗi hoặc bị hư hỏng Đóng gói quá sơ sài, t mua ở tạp hoá vẫn có bọc đàng hoàng, thế mà tao mua ở shop xịn này lại như một lọ đã từng dùng qua, k có bọc nắp hay gì hết, đóng gói thì chỉ để chai sữa tắm vào hộp hàng thế là xong,kco chống sốc gì cả, mà ship thì ném hàng như thật:)"
112,packaging,2,"dong goi khong can than; hop mop","Hàng nhìn khác trên ảnh có vẻ như là phiên bản cũ hơn đóng gói không cẩn thận hộp móp méo nhìn rất cũ băng dính rất bẩn"
112,packaging,2,"dong goi so sai; goi so sai","Shop đóng gói sơ sài quá dầu chảy cả ra ngoài, hộp hàng móp méo. Cho đơn vị vận chuyển 1 sao nhé."
113,packaging,2,"hop mop; hop vo","Công dụng: chưa rõ Phù hợp với loại da: chưa rõ Không thể tin nổi cách đóng gói sản phẩm, k có 1 tý nào bảo vệ sản phẩm cả, hộp móp méo hết mở ra k có lớp gì bảo vệ xung quanh, quá tồi"
113,packaging,1,"hop mop","Sản phẩm: Hàng lỗi hoặc bị hư hỏng Shop đóng gói sp quá tệ, Chai sữa tắm mà không bọc chống sốc hộp móp méo, Sản phẩm tràn hết ra ngoài, Mua hàng rất nhiều lần chưa gặp shop nào đóng gói ẩu như này"
114,packaging,1,"dong goi khong can than","Đóng gói ko cẩn thận , gộp đơn vô lí Thiếu hàng tặng kèm"
115,packaging,1,"hop meo","Mall đóng hàng quá chán. Ko có bọc chống xốc j cả, để chai sữa tắm vào hộp to đùng. Nhận hàng hộp méo mó, rách tươm. Lần trước mua thì chai bị rò rỉ, lần này thì móp méo."
115,packaging,1,"hop nat","Sản phẩm: Sản phẩm không như mô tả đã bảo huỷ đơn hàng đi rồi còn k chịu :)) ship đến thì hộp nát bét, chảy nhầy nhụa chất bên trong ra, đã thế còn gói chung đồ với sản phẩm khác làm t muốn huỷ hàng cũng khó. mọi lần mua ok nhưng mà lần này quá chán. chán nhất là chăm sóc khách hàng, ko chịu đọc tin nhắn của khách:))"
116,packaging,1,"hop rach","Shop làm ăn thất đức, giao thiếu 243k tiền hàng của mình nhưng nhất định không bù lại và cũng không chịu banking trả, mình nói rõ mình là sinh viên nhưng cũng éo muốn trả. Quá thất đức, Giao đến thì hộp rách nét méo mó đổ cả ra ngoài"
116,seller_service,1,"khong tra loi","Sp ko có hạn sử dụng. Nhắn tin shop thì ko trả lời. Trả hàng hoàn tiền thì shopee ko cho shipper đến nhận. Gọi hotline thì hẹn rồi im luôn. Tốt nhất ko nên mua. Shopee dạo này làm ăn quá tệ."
117,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài móp méo và nhìn rất cũ"
117,wrong_missing_item,1,"thieu hang","Thiếu hàng khuyến mại, trả hàng thì mất thời gian."
117,seller_service,1,"khong tra loi","Rất tệ shop k.trả lời thắc mắc . hàng thì dán mã vạch k check dk"
118,wrong_missing_item,1,"giao sai","Bán hàng mà vừa giao sai hàng xong rồi chai sửa tắm mở ra có 1/2 chai là sao ạ, cả chai tặng cũng thế. Đặt loại này thì giao loại khác. Nhắn tin thì ko ai trả lời, ko bao giờ mua lần 2"
120,packaging,3,"dong goi so sai; goi so sai; hop mop","Đóng gói sơ sài, hộp móp méo tung hết cả băng dính gói hàng ra rất"
120,wrong_missing_item,2,"giao thieu; thieu hang","Giao thiếu hàng tặng Nên quay phim kĩ trước khi khui hàng thì mới được giải quyết"
123,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài, hàng đến nơi bị rách hết hộp, rơi"
125,packaging,3,"dong goi so sai; goi so sai; hop rach","Mua sữa tắm của Univer mà đóng gói sơ sài, ko bọc chống sốc hay giấy lót, nhận về tay thì vỏ hộp rách ọp ẹp"
125,packaging,2,"dong goi so sai; goi so sai","thiếu hàng, đề rõ là tặng nhưng về không thấy quà nào, còn đóng gói sơ sài mỗi miếng nilong khí chèn vào"
125,packaging,1,"hop vo","Như vậy có thể thấy bé 1 tuổi hoàn toàn có thể ăn gia vị như đường muối. Bên cạnh đó bé cũng có thể sử dụng các gia vị đến từ thiên nhiên như gừng, quế… Tuy nhiên mẹ cũng nên quan sát những cảm nhận của bé khi ăn thức ăn có gia vị để có thể điều chỉnh các món ăn phù hợp với sở thích của bé."
126,wrong_missing_item,1,"giao thieu","Kb giao thiếu hay đvvc khui trộm mà mình nhận về có 1 dầu gội trong khi mình đặt cả sữa tắm, mình phản hồi thì shopee xử thua k hiểu sao??? Nt cho shop thì k 1 lời phản hồi rõ ràng là cũng k muốn hỗ trợ trong khi thấy onl suốt. Thật uổng công mình tin tưởng mua shop khá nhiều đơn lý do hoàn cũng báo nghi bên vận chuyển lấy để k gây bất lợi cho shop nhưng với cách hành xử của shop này thì chắc là say bye thôi 👋 SHOP MALL NHƯNG KHÔNG UY TÍN"
126,wrong_missing_item,1,"giao thieu","Giao thiếu sp tặng, sp gói không kĩ bị móp méo chảy tùm lum , huỷ thì mắt công đợi tới đợi lui , cần hàng mà giao vậy, lần đầu tiên đánh giá 1 sao 😑"
126,packaging,1,"hop vo","Phù hợp với loại da: phù hợp với da Mùi hương: bình thường Công dụng: làm sạch da bụi bẩn Giao hàng lâu quá tệ"
127,packaging,1,"dong goi khong can than","Đóng gói ko cẩn thận, để chảy ra mất nửa chai quà tặng"
128,packaging,1,"hop vo","Phù hợp với loại da: ok Công dụng: ok Mùi hương: ok K có gì đáng nói ngoài qà tặng qá bịp"
129,packaging,1,"hop vo","Mùi hương: ùm Công dụng: ùm Phù hợp với loại da: ùm không tặng quà 💔💔"
129,seller_service,1,"shop im","Sản phẩm: Hàng lỗi hoặc bị hư hỏng Hàng bể chảy tè le mất nửa chai, nt cho shop thì shop yêu cầu video khui, mình có chụp ảnh gửi cho shop thì shop kêu xử lý 5-7 ngày xong đợi 10 ngày shop im re luôn, k đáng bao nhiêi nhưng thấy thất vọng về cách xử lý của shop"
129,price_value,1,"khong xung","Mua chai sữa tắm đợt trước xài thì chất nó đặc đặc , đợt này mua là chất gel . Hỏi shop thì auto tin nhắn tự động 1 đống . Bực cả mình ! Nay chất này mai chất kia ai biết hàng họ như thế nào . Shop uy tín cái qq ! 1 sao cũng k xứng đáng"
131,packaging,1,"khong chong soc","Sữa tắm đổ tèm nhem, không lỡ dán băng dính vào miệng lọ nữa, k chống sốc gì cả, sợ"
131,seller_service,1,"khong ho tro","Giao hàng bể vỡ chảy tùm lum mà không hỗ trợ đổi cho KH. Không dám mua ở đây nữa."
133,packaging,3,"dong goi so sai; goi so sai; khong chong soc","Đóng gói sơ sài, đến nơi bẹp mất chai quà tặng, không chống sốc"
133,packaging,1,"khong chong soc","Shopeemall mà đóng hàng như cc, k chống sốc tí nào tràn rồi vỡ vòi hết ra"
134,wrong_missing_item,2,"giao thieu; shop giao thieu","Shop giao thiếu quà. Mặc dù gắn ảnh trên sp là kèm quà"
135,wrong_missing_item,3,"giao sai; shop giao sai; dat mau","Shop giao sai hàng, đóng gói sơ sài dẫn tới mất hàng, 3 chai sữa tắm cũng phải 2kg hơn mà đóng cái thùng mỏng dính, dán băng keo ko chắc Chai Lifebouy giao sai hàng, mình đặt màu Hồng mà giao màu xanh"
135,packaging,1,"hop vo","Phù hợp với loại da: mình bị dị ứng, chàm da do dùng này, bth k bị dùng xong bị, dừng phát 4,5 ngày sau thấy đỡ. Chê"
135,wrong_missing_item,2,"giao thieu; thieu hang","Có ai bị như mình ko? Hãng giao thiếu hàng tặng, feedback lại thì hãng kêu trả lại hàng..... ko có ý kiến giao bù hàng tặng cho khách"
137,shipping_delivery,1,"giao lau","Giao lâu, đóng gói thì lỏng là lỏng lẻo, nhìn rất là cáu"
137,packaging,1,"hop vo","Phù hợp với loại da: tất cả Công dụng: tắm Mùi hương: dịu shop k giiqr quà tặng kèm theo cho mình gì hết .những shop khác mua có tặng khăn .hộp bút .nước rửa tay mà mình k mua mình thấy shop tặng kem đánh răng mới mua .mà k gửi quà tặng ."
137,packaging,1,"khong chong soc","Đùa thương hiệu lớn gói hàng không chống sốc tí nào."
137,wrong_missing_item,2,"giao nham; shop giao nham","Shop giao nhầm sữa tắm thành nước trà chanh, nhắn shop đổi nhưng shop không trả lời."
138,packaging,3,"dong goi so sai; goi so sai; hop mop","Đóng gói sơ sài, ra đến nơi hộp móp méo gần hết, may đồ chưa bị vỡ. Hình ảnh quảng cáo có quà tặng, nhưng ko hề có. Hỏi shop thì bảo phải ấn ""mua kèm deal sốc"", xem lại cũng ko hề có button link đó. Nếu đã ko tặng thì đừng quảng cáo, hoặc làm khó người mua. Cảm giác khó chịu, n ko chỉ đơn giản chỉ là món quà tặng kèm, :) - điểm và sẽ ko mua tại shop này nữa."
140,packaging,1,"hop vo","Công dụng: được Phù hợp với loại da: đc Mùi hương: đc Giao hàng bị móp vỏ sản phẩm"
140,shipping_delivery,1,"giao lau","Sản phẩm nhận nguyên vẹn, đơn thì giao lâu. Đặt nội thành HCM mà 6 ngày mới nhận được. Hãng nên làm việc lại với đvvc đi là vừa"
142,wrong_missing_item,1,"giao sai","Giao sai hàng, mùi hương này k hề có trên flash sale mà shop cx cho vào bán"
142,packaging,3,"dong goi so sai; goi so sai; khong chong soc","Đóng gói sơ sài, k chống sốc, móp méo hết cả. KIỂM TRA LƯỢNG SỮA TẮM THÌ CHỈ CÓ 3/4 CHAI, THẮC MẮC THÌ BẢO DO SẢN PHẨM ĐÓNG GÓI NÓ THẾ???"
143,packaging,2,"dong goi so sai; goi so sai","Giao hàng lâu. Đóng gói sơ sài. Không bao giờ quay lại mua làn 2"
144,packaging,1,"hop nat","Giao hàng quá thất vọng . Nhận hàng mà hộp nát bét nhìn chán luôn.M nhận 2 sản phẩm chính và 1 sữa tắm km còn ko biết bị thiếu hàng hay ko . Vì nhận cái hộp nát bét"
144,wrong_missing_item,1,"giao nham","Shop đã giao nhầm loại sữa tắm cho mình, mình đặt mùi muối hồng tràm trà nhưng mà lại giao matcha khổ qua"
145,wrong_missing_item,1,"dat mau","Đặt mẫu mới giao mẫu cũ chai thì cũ k giống hình, hộp thì k có bảo vệ bao bì ngoài rách nát thất vọng"
146,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài, đổ hết ra ngoài, nhắn tin shop như chatbox bảo kiểm tra 5-7 ngày. Brand lớn mà làm TMDT, nhân viên check với kho xác nhận thôi mà để khách đợi 5-7 ngày. Phải chăng là 1 cách để từ chối bồi thường cho KH????"
146,packaging,1,"khong co chong soc","Sản phẩm: Hàng lỗi hoặc bị hư hỏng Ko có chống sốc có mỗi tí nilon mỏng tèo ko biết để làm gì chảy hết ra ngoài"
146,spam_irrelevant,1,"hinh anh khong lien quan","Video và hình ảnh không liên quan nhưng đóng gói quá tệ, nhận hàng đổ hết nữa chai, pó tay"
147,packaging,2,"dong goi so sai; goi so sai","đóng gói sơ sài ship đến đổ sữa tắm ra hộp giấy rồi mua của mall mà khâu này chán ghê á"
148,packaging,1,"khong chong soc","Đóng hàng quá vớ vẩn, đổ vỡ hết. N là dầu gội mà đóng vào cái thùng giấy to r k lót k chống sock."
148,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài nắp sữa tắm vặn không chặt chảy ra ngoài gần hết. Shoppe mall mà làm ăn chán thật"
149,packaging,1,"dong goi te","Đóng gói tệ quá. Chai tặng kèm ko bao bịt đầu để chảy gần hết chai"
150,shipping_delivery,1,"giao lau","Giao lâu lắm trong khi nội thành, chất lượng tạm ổn, k đc freeship"
151,packaging,1,"goi hang so sai","Gói hàng sơ sài, chai gift đổ ra cả nửa chai. Em nhỏ mình táy máy mở hàng không kịp quay video, nếu không mình sẽ chắc chắn sẽ trả lại hàng. Và muối hồng thì phải nắp hồng nhưng sao lại nắp xanh. Bao bì về khác. Quá tệ!"
152,packaging,1,"hop vo","Phù hợp với loại da: giao hàng đỗ Công dụng: giao hàng đỗ Mùi hương: giao hàng đỗ giao hàng bị đỗ, lần trước đặt hàng thì gần giao hàng báo hỏng, lần này đặt hàng nhận hàng thì lại đổ hết 1/2 chai????khâu đóng gói hàng sao z? Hoàn hàng cũng k đc"
153,wrong_missing_item,2,"giao thieu; thieu hang","Giao thiếu hàng tặng. Đơn hàng mình đã chọn đủ hai món hàng tặng nhưng chỉ giao 1 món, phản ánh thì shop báo trả hàng hoàn tiền. Trả hàng thì mất voucher của mình và tốn công săn hàng, shop làm ăn lươn khươn, không uy tín"
153,seller_service,1,"khong ho tro","Để lộ thông tin khách hàng, tớ đã phải nhận 2 đơn 1 đơn của bên lừa bảo, shop ko hỗ trợ khách"
153,packaging,1,"hop vo","Công dụng: làm sạch Phù hợp với loại da: nhạy cảm Mùi hương: không thơm Shop đóng gói đơn giản chẳng thấy có quà tặng . Giá lại cao hơn giá ngoài chợ họ đang bán . Chả hiểu kiểu gì đã nỡ mua rồi ."
154,seller_service,1,"khong tra loi","Rõ rang mua sp kèm quà tặng serum chống nắng nhưng chỉ gửi sữa tắm k gửi quà, nhắn tin shop k trả lời, toàn chatbox. Rất bực mình K bao h mua thêm, mn cân nhắc khi chọn sp có tặng kèm"
154,packaging,3,"dong goi so sai; goi so sai; hop vo","Phù hợp với loại da: ko Mùi hương: bình thường Dùng đc gần 20 ngày mà ko đỡ mà còn nhiều mụn hơn trước. Hàng đóng gói sơ sài"
155,price_value,1,"phi tien","Sản phẩm: Sản phẩm giả mạo, Sản phẩm chất lượng kém Quá thất vọng, dùng thì chả thấy mùi như hàng real đâu, đồ fake. Ae tuyệt đối không mua nhé, phí tiền"
156,packaging,1,"hop vo","Công dụng: tắm Mùi hương: giống mùi rửa bát Phù hợp với loại da: mọinloaij Sản phẩm: Sản phẩm giả mạo, Sản phẩm chất lượng kém, Hàng lỗi hoặc bị hư hỏng Mình không biết có mua phải hàng trộn không mà mùi rất giống mùi rửa bát. Không tạo bọt nhiều và rất khô da"
156,packaging,1,"goi hang so sai","Gói hàng sơ sài. Nhận hàng xong thì thấy lắp chai đóng lỏng lẻo đổ hết cả sữa tắm ra ngoài"
156,packaging,1,"hop vo","Phù hợp với loại da: Mọi loại da Mùi hương: Tạm được Công dụng: Làm sạch da Mình mua hàng nhiều lần như lần này rất thất vọng, shop đóng gói hàng cẩu thả quá, đã thế còn giao thiếu quà tặng kèm, bill ghi rõ tặng 2 chai dầu xả nhưng giao đến tay chả có chai dầu xả nào cả =)))"
157,packaging,1,"goi hang so sai","Đóng gói hàng sơ sài, bị đổ chất lỏng ra bên ngoài. Trải nghiệm rất tệ"
157,packaging,2,"dong goi so sai; goi so sai","đóng gói sơ sài, làm sữa tắm đổ ra ngoài"
157,packaging,1,"dong goi khong can than","Sản phẩm đóng gói không cẩn thận. Hàng đã qua sử dụng"
158,packaging,1,"dong goi khong can than","Đóng gói ko cẩn thận , gộp đơn vô lí"
158,seller_service,1,"khong ho tro","shop ko hỗ trợ đổi địa chỉ với hay chỉ đơn giản là đổi số điện thoại, lỗi mình khi ko check lại địa chỉ và sđt nma đã liên lạc ngay lập tức khi hàng vẫn ch đc đóng gói và gửi đi, nt cho shop thì chỉ có trả lời tn tự động, vaf thees la minh mat hang, k nhan dc hang"
158,wrong_missing_item,1,"giao thieu","Sản phẩm: Sản phẩm giả mạo, Hàng lỗi hoặc bị hư hỏng, Sản phẩm không như mô tả, Sản phẩm chất lượng kém Làm ăn gian dối, xoá đoạn chat complain của khách hàng cũng may mình có chụp lại. Giao thiếu đơn quà tặng tận 2 lần, tới lúc nhận complain của khách thì cũng chả giải quyết đc gì còn xoá đoạn chat. Gian dối vô cùng!!!"
162,packaging,1,"dong goi khong can than","Đóng gói không cẩn thận làm đổ 1 nửa chai sữa tắm"
162,seller_service,1,"khong tra loi","Shipper giao hàng lâu, chưa gọi Kh mà dám cập nhật không liên hệ được ng nhận, đặt lần nào cũng vậy, nhắn tin shop không trả lời"
162,packaging,2,"dong goi so sai; goi so sai","Quà tặng bị đổ hết nửa. Đóng gói sơ sài"
164,seller_service,1,"khong ho tro","Hoạt động của shop không hợp lý, vừa đặt xong nhưng k hỗ trợ huỷ đơn mặc dù shipper chưa lấy hàng , mình dùng sp bao lâu rồi chưa bao h gặp tình trạng này. Tự ý gộp 2 đơn vào làm 1 trong khi k yêu cầu shop gộp."
164,seller_service,2,"khong tra loi; thai do","Chat luong chua sd nen chua biet, Shop co thai do voi Kh ,chat lien tuc yc gui hoa don vat ko tra loi"
164,seller_service,1,"khong phan hoi","Giao hàng quá chậm! Hàng trong nước mà giao 10 ngày mới đến nơi, inbox thì ko phản hồi khách, nói chug dịch vụ quá kém"
164,packaging,2,"goi hang so sai; hop mop","Gói hàng sơ sài hộp móp méo túi lót bên trong thì bung ra hết"
165,packaging,1,"hop meo","Shop mail gì mà gói hàng cẩu thả, lọ sữa tắm tặng kèm bung nắp ra đổ hết ra ngoài, hộp méo rách, lọ dầu xả bị mở khoá rồi, nói chung mua nhiều lần nhưng lần này quá thất vọng về cách gói hàng và bọc hàng, nhận hàng đổ lem nhem, dính dớp, k quấn băng dính và cũng k quấn chống xốc gì, nắp chai sữa tắm tặng kèm là kiểu nắp vặn theo gờ mà sao lại bật ra rồi chảy hết gần nữa chai đổ lên nhem khắp hộp, bóc hàng rây hết ra tay ra nhà nghĩ mà bực, cho 1 sao để shop còn khắc phục"
165,packaging,1,"hop mop","Giao hàng thì lâu, đóng gói thì sơ sài, hộp móp méo, sắp rách ra tới nơi luôn rồi, tệ điên lên được"
166,packaging,1,"hop vo","Phù hợp với loại da: cảm thấy không phải là hàng thật không có bọt rất tệ"
166,wrong_missing_item,2,"giao thieu; thieu hang","Giao thiếu đơn hàng, trao đổi với shop xong shop bảo cứ bấm mục hoàn tiền là đc. Nhưng shopee lại từ chối việc hoàn tiền. Hài thiệt 🤣 Xin lỗi vì mình ko có quay video lại khi mở thùng, vì tâm lý mua hàng của Unilever là uy tín sẵn rồi. Mua bao nhiêu lần đâu có nghĩ là thiếu hàng. Khá lắm shopee ơi."
167,packaging,1,"hop vo","Phù hợp với loại da: không biết Công dụng: tắm Mùi hương: không biết Sản phẩm nhận về thì bị chảy hết ra ngoài thấm ướt cả gói hàng"
167,packaging,1,"khong co chong soc","Sản phẩm bị tràn ra đơn hàng gói k có chống sốc mà rõ là chai sữa tắm dễ bị vỡ. Hẳn là 1 thương hiệu mà gói hàng quá kém k bằng những shop nhỏ Quá tệ và không mua lại lần sau"
167,packaging,2,"dong goi so sai; goi so sai","Sản phẩm đóng gói sơ sài, không có túi chống sốc, sản phẩm tặng kèm đổ ra ngoài, mua 2 loại sữa tắm, tặng 2 chai 100ml cả 2 đều bị đổ ra ngoài, nhận hàng thấy thất vọng."
167,packaging,2,"dong goi so sai; goi so sai","Hiệu quả chưa biết. Nhưng mùi rất nhẹ như không có ? Hàng đóng gói sơ sài. Dán băng keo để chống chảy nên rất dơ khi tháo ra. Chứ không có tem mác ?"
168,packaging,1,"khong co chong soc","Đóng gói hàng cực kì kém, k có chống sốc. Hộp hàng giao về thì rách nát móp méo, nhắn tin cho shop thì k thèm trả lời, k hiểu nổi shop mall mà làm ăn lại kém như vậy."
168,packaging,2,"dong goi so sai; goi so sai","Nhận hàng bị dơ và dính vết bẩn như hàng cũ, đóng gói sơ sài. Mong shop để ý sp của mình trước khi giao cho khách . Mình rất thất vọng"
169,packaging,2,"dong goi so sai; goi so sai","Quá thất vọng về shop,giao hàng k kèm quà tặng như hình,đóng gói sơ sài.đặt 2 đơn riêng mà gọp thành 1 đơn"
170,packaging,1,"khong chong soc","Đóng gói hàng không cẩn thận. Không chèn mút xốp mà chỉ quấn màng bọc tùm lum thì cũng không chống sốc được. Sữa tắm chưa tính đổ bể thì cũng chỉ còn phân nửa chai thì dùng được bao lâu. Shop mall mà làm ăn bát nháo, mất uy tín như vậy!!!!!!!!"
170,packaging,1,"goi hang so sai","Gói hàng sơ sài không có nổi chống sốc hộp bị va đập không còn nhìn thấy hình dạng may k bị hỏng nút pump"
170,packaging,1,"hop vo","Phù hợp với loại da: lắp bị hỏng vặn ko ổn"
171,seller_service,1,"khong giai quyet","Shop đóng gói rất tệ , sản phẩm tặng hư hết vậy thì thà rằng đừng tặng ,như cái phường lừa đảo ấy ,giải quyết vấn đề thì hời hợt , đợi mấy ngày không giải quyết được gì"
171,packaging,1,"hop vo","Phù hợp với loại da: mụn Không có quà như quảng cáo"
172,seller_service,1,"khong tra loi","Mua cả tháng k nhận được hàng , k hiểu sao hàng tự trả lại người bán , khiếu nại hoàn tiền vẫn chưa giải quyết . Nhắn tin unilver k trả lời , gọi điện sdt k có thực . CSKH unilver quá tệ . Tiền thanh toán rồi biết đòi ai bây giờ ? Chắc là cả họ nhà e bye luôn !😔"
172,packaging,1,"dong goi khong can than","Hàng đóng gói k cẩn thận làm sản phẩm bị rò rỉ sữa tắm và lấy lí do là hàng tặng kèm nên k đồng ý trả hàng trong khi mua + quà đã đắt hơn r:)"
173,wrong_missing_item,2,"giao thieu; thieu hang","giao thiếu hàng nên cho 1sao, lần đâu đặt mà thất vọng gê hic hic"
173,seller_service,1,"khong tra loi","thấy khuyến mãi hoá đơn 199k tặng 1 chai sữa tắm,mình phải tách làm 3 đơn hàng. Vậy mà lúc giao hàng shop gom lại thành một đơn hàng giao một lần làm mình phải chịu phí vận chuyển 3 lần mà lại ko gởi kèm hàng khuyến mãi nhắn tin hỏi thì shop ko trả lời. Mua mall ở hãng lớn mà mất uy tín quá đi."
175,seller_service,1,"khong tra loi","Phù hợp với loại da: mọi da Mùi hương: thơm thảo dược Công dụng: tắm Ui sữa tắm thơm vãi các bác ơi màu nâu trà trong trong lưu hương lâu phết. Đánh giá 1sao là vòi hư ko nhấn đc hỏi shop thì ko trả lời thắc mắc gì nên cho 1sao săn sale 105 đc chai sữa tắm ai dè hư vòi nên đâu sd đc:))) shopee mall còn thua shop thường nữa"
175,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài Ghi 850g về còn 800g Hộp như dc có nửa Còn về chất lượng chưa dùng nên chưa biết Nói thẳng là k nên mua nhà Shopee mall làm ăn chán :))"
177,packaging,1,"goi hang so sai","gói hàng sơ sài có mỗi cái vỏ thùng mong bên ngoài mà không bọc chống sốc gì hết"
177,packaging,1,"hop vo","Phù hợp với loại da: tất cả Công dụng: tắm Mùi hương: nồng Bị hư vòi bấm sữa tắm không hiểu là do bên vận chuyển hay do bên shop"
179,seller_service,1,"khong giai quyet","Không giải quyết được cho khách hàng, sản phẩm rò rỉ thì kêu vẫn dùng được kh sao. Quá vô tâm thờ ơ khi giải quyết vấn đề"
180,packaging,1,"hop vo","Phù hợp với loại da: ok Mùi hương: dầu tràm trà & muối hồng Công dụng: tắm Mua muối hồng lại giao dầu tràm trà, khi được thắc mắc hỏi lại kêu giao ngẫu nhiên vì gửi hàng tại kho shoppee Là shop lớn mà làm ăn không uy tín"
180,spam_irrelevant,1,"minh hoa","Hình ảnh mang tính chất minh hoạ. Không có sản phẩm tặng kèm."
181,packaging,1,"hop vo","Phù hợp với loại da: không Mùi hương: mùi tắm xong như mùi dầu hoả bám trên da Tắm bị ngứa"
182,seller_service,1,"khong giai quyet","Tôi đã bấm huỷ và đã đặt lại đơn mới. Shop không giải quyết yêu càu của tôi và vẫn gửi đơn đi. Dịch vụ tệ"
182,packaging,2,"dong goi so sai; goi so sai","Sản phẩm: Hàng lỗi hoặc bị hư hỏng Đóng gói sơ sài móp méo vỡ đổ hết ra ngoài"
184,packaging,3,"dong goi so sai; goi so sai; hop vo","Phù hợp với loại da: moi da Mùi hương: chưa su dung Công dụng: tam Shop k nhiệt tình. Khách nhắn hỏi khuyến mại k trả lời. Đặt hàng nhận r mới nhắn lại. K uy tín, đóng gói sơ sài."
184,seller_service,1,"khong tra loi","Công dụng: lm sạch Mùi hương: tràm trà Phù hợp với loại da: với mọi loại da Sản phẩm dùng chưa bt hiệu quả ra sao nhưng cách giao hàng của shipper k thể chấp nhận đc Nhắn tin cho shop thì k trả lời Shop tl lại tin nhắn mk sẽ sửa lại đánh giá 5☆"
184,spam_irrelevant,1,"minh hoa","Quà tặng không đúng với hình minh hoạ, quà tặng kèm theo sản phẩm tồn kho từ tết tới giờ nhé mọi người, không phải là tặng thêm chai sen đâu."
185,packaging,1,"hop vo","Phù hợp với loại da: dùng vào bị ngứa Mùi hương: nồng mùi hương liệu Sản phẩm nồng mùi hương liệu, dùng bị ngứa, giờ dùng để chà nhà vệ sinh chứ k có xài dc"
186,packaging,2,"dong goi so sai; goi so sai","Shop giao thiếu sữa rửa mặt, đóng gói sơ sài, thùng hàng rách, sữa tắm ko đóng chặt nắp, chảy hết sữa tắm ra ngoài. Nói chung là tệ 🙅‍♀️"
186,wrong_missing_item,1,"giao sai","Giao sai sản phẩm, mua mẫu mới cica muối hồng, nhưng lại giao mẫu cũ làm tràm trà muối hồng."
187,price_value,1,"dat so voi","Hộp bị bóc ra, bình được có nửa bình như thế thì quá đắt so với giá tiền"
187,packaging,2,"goi hang so sai; hop vo","Phù hợp với loại da: da munn Mùi hương: matcha Công dụng: tắm Sản phẩm: Hàng lỗi hoặc bị hư hỏng Đóng gói hàng sơ sài, hàng giao đến bị bể đổ trà hết ra, đã mua nhiều lần nhưng lần này hơi thất vọng"
187,wrong_missing_item,2,"giao sai; sai mau","Thờ ơ với khác hàng. Nhắn tin không trả lời giao sai mẫu :)) ghét"
188,packaging,1,"hop vo","Phù hợp với loại da: ok Công dụng: ok Mùi hương: thúi quá Cái mùi cafe rất kì huhu k ngửi nổi , rất hôi"
189,packaging,2,"hop mop; hop vo","Phù hợp với loại da: chất lượng sản phẩm thì chưa biết, nhưng nhận hộp hàng quá thất vọng, hộp móp méo, rách cả hộp, chai sữa tắm bên trong k đc bao bọc để lắc qua lắc lại rất sơ sài, dễ vỡ."
189,seller_service,1,"khong phan hoi","Giao sai hàng, hàng k kèm quà, shop k phản hồi, trải nghiệm về shop này của mình thật sự ..tệ!!!"
191,packaging,1,"hop vo","Phù hợp với loại da: 1 sao Mùi hương: 1 sao Công dụng: 1 sao Bán sản phẩm sữa tắm mà gói hàng kiểu gì chảy tùm lum. Dơ bẩn, rất không hài lòng. Không bao giờ mua lại"
191,price_value,1,"phi tien","như mọi loại sữa tắm bth, t đã phải sd hơn tháng mới đánh giá, k hề có tác dụng gì luôn, k ít mụn hơn mùi hương k để lại lâu mà bay rất nhanh, phí tiền hình ảnh mang tính chất nhận xu"
191,spam_irrelevant,2,"nhan xu; hinh anh khong lien quan","Bất tiện, k add luôn quà vào cho khách. Mập mờ lằng nhằng K mua lại Đánh giá để nhận xu thôi, hình ảnh không liên quan đến sản phẩm 🌸"
192,seller_service,1,"khong phan hoi","Shop không xử lý yc huỷ đơn của khách, bắt khách nhận 2 đơn gần giống hệt nhau. Đóng gói và gửi hàng rồi mới check yc=> k thể huỷ đơn đc Nt vẫn không phản hồi, dịch vụ tệ"
193,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài thùng xẹp lép.chai Quà tặng thì mở ra thấy được khoảng nửa chai chắc là shop chiết bớt ."
