review_id,review_text,sentiment_label,issue_label,is_multi_topic,secondary_issue,comment_type,source,processed_text
797,Gửi thiếu đồ. Tất cả đơn lixi đều ko có. Ko trừ tiền . Shop làm ăn vớ vẩn,neutral,price_value,yes,wrong_missing_item,free_text_review,shopee_real_scraped,gửi thiếu đồ tất cả đơn lixi đều ko có ko trừ tiền shop làm ăn vớ vẩn
798,"Shop giao thiếu đồ rất nhiều , nhắn tin mấy ngày rồi không thấy trả lời",negative,wrong_missing_item,yes,shipping_delivery,free_text_review,shopee_real_scraped,shop giao thiếu đồ rất nhiều nhắn tin mấy ngày rồi không thấy trả lời
799,"Hàng nhận không đúng với lúc đặt, đặt cái gương to mà giao cái gương nhỏ xíu, nt shop thì kêu gọi hotline Shopee khiếu nại, mình hỏi ngược lại muốn gọi hotline thiệt à thì nói là mình trả hàng về đi, mình hỏi phí chuyển hoàn thế nào thì shop im lặng k nói gì",neutral,seller_service,yes,shipping_delivery,free_text_review,shopee_real_scraped,hàng nhận không đúng với lúc đặt đặt cái gương to mà giao cái gương nhỏ xíu nt shop thì kêu gọi hotline shopee khiếu nại mình hỏi ngược lại muốn gọi hotline thiệt à thì nói là mình trả hàng về đi mình hỏi phí chuyển hoàn thế nào thì shop im lặng k nói gì
800,"Shop đóng gói k cẩn thận, mua 3 cái kệ đến nơi vỡ hết 2 cái",negative,packaging,yes,damaged_defective,free_text_review,shopee_real_scraped,shop đóng gói k cẩn thận mua 3 cái kệ đến nơi vỡ hết 2 cái
801,Sản phẩm: Hàng lỗi hoặc bị hư hỏng Shop bán hàng ky quặc giao hàng thiếu mã không gửi hoàn lại tiền trong đơn,negative,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped,sản phẩm hàng lỗi hoặc bị hư hỏng shop bán hàng ky quặc giao hàng thiếu mã không gửi hoàn lại tiền trong đơn
802,"Mua sáp thơm bên shop bị chảy hết, hàng không dùng được. Trải nghiệm tệ",negative,damaged_defective,no,,free_text_review,shopee_real_scraped,mua sáp thơm bên shop bị chảy hết hàng không dùng được trải nghiệm tệ
803,Sale Giữa Tháng 15.6. Cơ Hội Săn Voucher Trị Giá 1 Triệu. Freeship Cho Đơn Từ 0Đ. Deal Độc Quyền Chỉ Có Tại Shopee. Gì Cũng Rẻ Từ 1K. Mua Ngay Tại Shopee! Shopee Gì Cũng Có,positive,no_issue,yes,price_value,free_text_review,shopee_real_scraped,sale giữa tháng 15 6 cơ hội săn voucher trị giá 1 triệu freeship cho đơn từ 0đ deal độc quyền chỉ có tại shopee gì cũng rẻ từ 1k mua ngay tại shopee shopee gì cũng có
804,Chất lượng sản phẩm: ok Sản phẩm tạm ổn Dùng dán treo mấy đồ nhẹ thì okla Hình ảnh và video chỉ mang tính chất nhận xuuu,positive,no_issue,no,,free_text_review,shopee_real_scraped,chất lượng sản phẩm ok sản phẩm tạm ổn dùng dán treo mấy đồ nhẹ thì okla hình ảnh và video chỉ mang tính chất nhận xuuu
805,"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm chắc chắn, shop phụ vụ tốt, rất đáng tiền, thời gian giao hàng nhanh hơn so với dự kiến, cám ơn shop",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm chắc chắn shop phụ vụ tốt rất đáng tiền thời gian giao hàng nhanh hơn so với dự kiến cám ơn shop
806,"Độ bền: Móc dán vào tường khá chắc Chịu lực: Tay móc chịu lực tốt , sử dụng được đa năng Chất liệu: chất liệu nhựa dẻo, trong suốt Móc giá rẻ , chất lượng khá tốt, công dụng đa năng , rất ok",positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,độ bền móc dán vào tường khá chắc chịu lực tay móc chịu lực tốt sử dụng được đa năng chất liệu chất liệu nhựa dẻo trong suốt móc giá rẻ chất lượng khá tốt công dụng đa năng rất ok
807,"ĐẶt hàng mấy món nho nhỏ mà nhiều món. Nhưng shop giao ko thiếu một món nào. Mặt dù giá rẻ, nhưng sp rất tốt. Chất lượng. Sẽ mua chỗ shop nhiều lần nữa",positive,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped,đặt hàng mấy món nho nhỏ mà nhiều món nhưng shop giao ko thiếu một món nào mặt dù giá rẻ nhưng sp rất tốt chất lượng sẽ mua chỗ shop nhiều lần nữa
808,"Gói hàng cẩn thận, hàng y hình, chưa dùng nên k biết chất lượng như thế nào, shop chu đáo mua ít nhưng vẫn có quà tặng",positive,packaging,no,,free_text_review,shopee_real_scraped,gói hàng cẩn thận hàng y hình chưa dùng nên k biết chất lượng như thế nào shop chu đáo mua ít nhưng vẫn có quà tặng
809,"Đã nhận được hàng, giao nhanh đóng gói chắc chắn, canh sale nên khá rẻ. Hàng đẹp rất hài lòng. Hình ảnh và clip chỉ mang tính chất nhận xu",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,đã nhận được hàng giao nhanh đóng gói chắc chắn canh sale nên khá rẻ hàng đẹp rất hài lòng hình ảnh và clip chỉ mang tính chất nhận xu
810,"Hàng đẹp . Giao đủ số lượng , kệ gia vị chắc chắn màu rất là xinh sẽ úng hộ tiếp",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,hàng đẹp giao đủ số lượng kệ gia vị chắc chắn màu rất là xinh sẽ úng hộ tiếp
811,Chất lượng sản phẩm: ok Thấy giá rẻ nên cũng không hi vọng lắm nhưng nhận được hàng thấy ok dù đặt 20 cái móc mà giao có 19 😞,positive,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped,chất lượng sản phẩm ok thấy giá rẻ nên cũng không hi vọng lắm nhưng nhận được hàng thấy ok dù đặt 20 cái móc mà giao có 19
812,"Chất lượng sản phẩm: ổn Kệ nhìn chung ổn gia rẻ , nhựa dẻo nen khi lắp k bi bể như nhug shop khác ,,moi ng nên mua ạ",positive,no_issue,yes,damaged_defective,free_text_review,shopee_real_scraped,chất lượng sản phẩm ổn kệ nhìn chung ổn gia rẻ nhựa dẻo nen khi lắp k bi bể như nhug shop khác moi ng nên mua ạ
813,"Dịch vụ chăm sóc khách hàng ở shop này rất tốt luôn mọi người ạ, sản phẩm lại còn ổn áp nữa chứ Sản phẩm ở đây theo mình thấy thì vô cùng là chất lượng và ổn áp với giá tiền như vậy",positive,no_issue,yes,damaged_defective,free_text_review,shopee_real_scraped,dịch vụ chăm sóc khách hàng ở shop này rất tốt luôn mọi người ạ sản phẩm lại còn ổn áp nữa chứ sản phẩm ở đây theo mình thấy thì vô cùng là chất lượng và ổn áp với giá tiền như vậy
814,"Giao hàng đủ, nhanh chóng, có xử lí nhanh các vấn đề liên quan đến hoàn trả",neutral,no_issue,no,,free_text_review,shopee_real_scraped,giao hàng đủ nhanh chóng có xử lí nhanh các vấn đề liên quan đến hoàn trả
815,"Chất lượng sản phẩm: để dùng và nhận xét sau Sản phẩm hửu ích , chất lượng khá tốt Có thể dán móc treo để móc đồ 👍",positive,no_issue,no,,free_text_review,shopee_real_scraped,chất lượng sản phẩm để dùng và nhận xét sau sản phẩm hửu ích chất lượng khá tốt có thể dán móc treo để móc đồ
816,"Chất lượng sản phẩm: tot Chất lượng tốt, hàng rất đẹp, nhìn rất sang trọng, lần sau ủng hộ tiếp, cảm ơn nhiều",positive,no_issue,no,,free_text_review,shopee_real_scraped,chất lượng sản phẩm tot chất lượng tốt hàng rất đẹp nhìn rất sang trọng lần sau ủng hộ tiếp cảm ơn nhiều
817,Ôi nó nhỏ chứ ko như tui tưởng tượng. Giao hàng nhanh. Nói chung tiền nào của đó. Shipeer giao hàng dễ thương. Đánh giá mang tính chất nhận xu. Cảm ơn shop!!!!,neutral,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped,ôi nó nhỏ chứ ko như tui tưởng tượng giao hàng nhanh nói chung tiền nào của đó shipeer giao hàng dễ thương đánh giá mang tính chất nhận xu cảm ơn shop
818,"Thời gian giao hàng nhanh, đóng gói chắc chắn, đủ hàng đã đặt, chất lượng ok so với giá tiền",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,thời gian giao hàng nhanh đóng gói chắc chắn đủ hàng đã đặt chất lượng ok so với giá tiền
819,"Đã nhận được hàng, sản phẩm như hình và thời gian giao hàng nhanh",neutral,damaged_defective,no,,free_text_review,shopee_real_scraped,đã nhận được hàng sản phẩm như hình và thời gian giao hàng nhanh
820,Chất lượng sản phẩm: móc đồ Shop giao đủ số lượng mới dán thử móc đồ trong nhà vệ sinh thấy cũng chắc lắm,neutral,seller_service,yes,shipping_delivery,free_text_review,shopee_real_scraped,chất lượng sản phẩm móc đồ shop giao đủ số lượng mới dán thử móc đồ trong nhà vệ sinh thấy cũng chắc lắm
821,"Shop giao đúng và đủ sản phẩm. Miếng dán hơi mỏng manh, không biết có bám chắc và chịu lực tốt không nữa. Hàng giá rẻ nên mua để trải nghiệm",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,shop giao đúng và đủ sản phẩm miếng dán hơi mỏng manh không biết có bám chắc và chịu lực tốt không nữa hàng giá rẻ nên mua để trải nghiệm
822,"Đã nhận được hàng,shop giao đúng và đủ, hàng mới nữa, không như mấy shop khác hàng cũ, cảm ơn shop, nhân viên giao hàng vui vẻ nhiệt tình",neutral,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped,đã nhận được hàng shop giao đúng và đủ hàng mới nữa không như mấy shop khác hàng cũ cảm ơn shop nhân viên giao hàng vui vẻ nhiệt tình
823,"Sản phẩm chất lượng , rẻ nhưng rất tốt , chất lượng hơn cả giá tiền bỏ ra . Mọi người nên mua dùng thử để trải nghiệm . Shop giao hàng nhanh , shipper thân thiện , mình sẽ ủng hộ shop dài dài , mọi người nên mua ạ",positive,shipping_delivery,yes,damaged_defective,free_text_review,shopee_real_scraped,sản phẩm chất lượng rẻ nhưng rất tốt chất lượng hơn cả giá tiền bỏ ra mọi người nên mua dùng thử để trải nghiệm shop giao hàng nhanh shipper thân thiện mình sẽ ủng hộ shop dài dài mọi người nên mua ạ
824,"Chất lượng sản phẩm: tốt Shop giao hàng nhanh 3 ngày nhận đc hàng , Hình ảnh mang tính nhận xu",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,chất lượng sản phẩm tốt shop giao hàng nhanh 3 ngày nhận đc hàng hình ảnh mang tính nhận xu
825,"tạm ổn, độ bám ổn, giá rẻ, nên mua để treo những đồ nhẹ nhẹ sẽ ổn hơn mng đừng treo đồ nặng nhé",positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,tạm ổn độ bám ổn giá rẻ nên mua để treo những đồ nhẹ nhẹ sẽ ổn hơn mng đừng treo đồ nặng nhé
826,"Shop chuẩn bị sản phẩm nhanh, đủ số lượng, giao hàng nhanh, nhiệt tình lắm ạ",neutral,seller_service,yes,shipping_delivery,free_text_review,shopee_real_scraped,shop chuẩn bị sản phẩm nhanh đủ số lượng giao hàng nhanh nhiệt tình lắm ạ
827,"Ok nha , giao hàng nhanh, chuẩn bị hàng 1 ngày. Nên mua giá rẻ lắm",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,ok nha giao hàng nhanh chuẩn bị hàng 1 ngày nên mua giá rẻ lắm
828,"hàng ổn, chất lượng tốt, ủng hộ shop tiếp nếu còn nhu cầu nhé",positive,no_issue,no,,free_text_review,shopee_real_scraped,hàng ổn chất lượng tốt ủng hộ shop tiếp nếu còn nhu cầu nhé
829,"lúc đầu dán ngu xíu vẫn gỡ ra dán lại được, thấy keo cũng chắc á mn mà hong biết được tới khi nào 🥲🥲",neutral,no_issue,no,,free_text_review,shopee_real_scraped,lúc đầu dán ngu xíu vẫn gỡ ra dán lại được thấy keo cũng chắc á mn mà hong biết được tới khi nào
830,"Chất lượng sản phẩm: tốt Sản phẩm tốt, dính chắc đã mua của shop 2 lần rùi rất ok",positive,no_issue,no,,free_text_review,shopee_real_scraped,chất lượng sản phẩm tốt sản phẩm tốt dính chắc đã mua của shop 2 lần rùi rất ok
831,"Giao hàng nhanh, shop đóng gói oke, sản phẩm tốt, dán được vào tường, treo được đồ nhẹ",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,giao hàng nhanh shop đóng gói oke sản phẩm tốt dán được vào tường treo được đồ nhẹ
832,"Sản phẩm có chất lượng vượt mong đợi, thiết kế đẹp và chắc chắn. Khi sử dụng mang lại hiệu quả rõ rệt, an toàn và dễ dùng. Giá thành hợp lý so với chất lượng. Dịch vụ giao hàng nhanh chóng, đóng gói cẩn thận. Đây là lựa chọn đáng tin cậy, mình hoàn toàn hài lòng và sẽ tiếp tục ủng hộ lâu dài",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,sản phẩm có chất lượng vượt mong đợi thiết kế đẹp và chắc chắn khi sử dụng mang lại hiệu quả rõ rệt an toàn và dễ dùng giá thành hợp lý so với chất lượng dịch vụ giao hàng nhanh chóng đóng gói cẩn thận đây là lựa chọn đáng tin cậy mình hoàn toàn hài lòng và sẽ tiếp tục ủng hộ lâu dài
833,"Ổn giao đúng số lượng, nên mua nhé Giao hàng nhanh lắm ok duyệt 👍",positive,no_issue,no,,free_text_review,shopee_real_scraped,ổn giao đúng số lượng nên mua nhé giao hàng nhanh lắm ok duyệt
834,"Móc treo tường dễ thương, giá rẻ, giao hàng nhanh, lần sau ủng hộ shop tiếp ạ",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,móc treo tường dễ thương giá rẻ giao hàng nhanh lần sau ủng hộ shop tiếp ạ
835,Giao hàng nhanh Đóng gói chắc chắn Đủ mẫu Chưa dùng thử Hy vọng chắc chắn,neutral,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped,giao hàng nhanh đóng gói chắc chắn đủ mẫu chưa dùng thử hy vọng chắc chắn
